item version times error correct correct_dist
10 1 29 0.130270290614115 1 1
11 1 29 1.40838706361412 0 0
12 1 29 1.48409766100848 0 1
13 1 29 0.000416170489044394 1 1
14 1 29 0.000518418830147539 1 1
15 1 29 0.0000445597429145443 1 1
16 1 29 1.99956706108291 0 0
17 1 29 0.178933212046771 1 1
18 1 29 0.00134820582481863 1 1
19 1 29 1.0002227222087 0 1
20 1 29 0.988644764067551 0 0
21 1 29 0.00245726144717242 1 1
22 1 29 0.0000703347786733371 1 1
23 1 29 0.0000903563837956351 1 1
24 1 29 0.121604097585043 1 1
25 1 29 0.000588136479078451 1 1
26 1 29 0.0000791855480149945 1 1
27 1 29 0.720673587868974 0 0
28 1 29 0.0432315878689738 1 1
29 1 29 0.0000660761503346607 1 1
30 1 29 0.000110066973629644 1 1
31 1 29 0.000115389562031645 1 1
32 1 29 1.99488376956203 0 0
33 1 29 0.0238483457157098 1 1
34 1 29 0.95006919881643 0 1
35 1 29 0.972575524739862 0 1
36 1 29 0.000055085289760196 1 1
37 1 29 1.00006779003104 0 1
38 1 29 0.00708579075818833 1 1
39 1 29 0.0000434483873482264 1 1
40 1 29 0.0181670837733703 1 1
41 1 29 0.00254733427582945 1 1
42 1 29 0.903966043418168 0 0
43 1 29 1.9996831282412 0 0
44 1 29 0.000140569781195027 1 1
45 1 29 0.000113663386387851 1 1
46 1 29 0.000086385939499675 1 1
47 1 29 1.9942800379395 0 0
48 1 29 1.19826181627546 0 1
49 1 29 0.507272616275457 0 0
50 1 29 1.21360741627546 0 0
51 1 29 0.000263921058610515 1 1
52 1 29 0.00741144398533939 1 1
1 2 29 0.000290296952972146 1 1
2 2 29 0.00027110885007239 1 1
3 2 29 1.99991966715007 0 0
4 2 29 0.86040250893869 0 1
5 2 29 0.000334383573196678 1 1
6 2 29 0.000274286186638861 1 1
7 2 29 0.0034950455549662 1 1
8 2 29 0.000224913069422754 1 1
9 2 29 0.000327641730961465 1 1
10 2 29 0.00178368380332389 1 1
11 2 29 1.92600928380332 0 0
12 2 29 1.07947090480284 0 1
13 2 29 0.000912584496844285 1 1
14 2 29 0.000235766302822219 1 1
15 2 29 0.000228154327906004 1 1
16 2 29 1.99975861372791 0 0
17 2 29 0.00462540738795587 1 1
18 2 29 0.000619579058745432 1 1
19 2 29 1.01758287922765 0 1
20 2 29 0.00224841449014603 1 1
21 2 29 0.0218150576101417 1 1
22 2 29 1.02749622899219 0 1
23 2 29 0.000392530443559751 1 1
24 2 29 0.000350021362178846 1 1
25 2 29 0.000190870194751704 1 1
26 2 29 0.000931441985285008 1 1
27 2 29 0.00076161355116387 1 1
28 2 29 0.988339613551164 0 0
29 2 29 0.675915787533396 0 1
30 2 29 0.000245939201991085 1 1
31 2 29 0.00045792000546438 1 1
32 2 29 1.94723256000546 0 0
33 2 29 0.000043472658521135 1 1
34 2 29 0.00138504706710592 1 1
35 2 29 0.000125609292746617 1 1
36 2 29 0.00137920480849614 1 1
37 2 29 0.994353372519594 0 0
38 2 29 0.00287630036961608 1 1
39 2 29 0.000215062662053987 1 1
40 2 29 0.000711897923375433 1 1
41 2 29 0.813976072946336 0 1
42 2 29 0.646841737872129 0 1
43 2 29 0.0000867821919020514 1 1
44 2 29 1.9974584861919 0 0
45 2 29 0.134061347723186 1 1
46 2 29 0.0000545381610290297 1 1
47 2 29 1.99965094196103 0 0
48 2 29 2.67774281485306 0 0
49 2 29 0.692535434853064 0 1
50 2 29 2.65132803485306 0 0
51 2 29 0.000226130719418731 1 1
52 2 29 0.000631400311682668 1 1
1 3 29 0.00016523836825765 1 1
2 3 29 0.707457002974162 0 1
3 3 29 1.02641956281416 0 0
4 3 29 0.000464577557907492 1 1
5 3 29 0.000177249725288337 1 1
6 3 29 0.911591745259261 0 1
7 3 29 0.00185526437505893 1 1
8 3 29 1.94151310743229 0 1
9 3 29 0.000463657223494657 1 1
10 3 29 0.000935562095622953 1 1
11 3 29 1.96334324209562 0 0
12 3 29 1.00082948983743 0 1
13 3 29 0.00056464112791776 1 1
14 3 29 1.16579678716239 0 1
15 3 29 0.0000922009492260357 1 1
16 3 29 2.00005816220923 0 0
17 3 29 1.82592720812769 0 1
18 3 29 0.00466702968959573 1 1
19 3 29 0.000748413846796627 1 1
20 3 29 0.996244549369291 0 0
21 3 29 0.00190838051907392 1 1
22 3 29 1.92467818450113 0 0
23 3 29 0.0000950263833510146 1 1
24 3 29 0.0167245895574107 1 1
25 3 29 0.000146709909256407 1 1
26 3 29 1.62929929467184 0 0
27 3 29 0.842727609140612 0 0
28 3 29 0.00714820914061193 1 1
29 3 29 1.98005538166539 0 1
30 3 29 0.000603269911077559 1 1
31 3 29 0.000249943960040281 1 1
32 3 29 1.99845016358004 0 0
33 3 29 0.961953321810822 0 1
34 3 29 0.031035149101448 1 1
35 3 29 0.000175315577800124 1 1
36 3 29 0.000127042997019659 1 1
37 3 29 0.0399752697635281 1 1
38 3 29 0.0356511545700188 1 1
39 3 29 0.000083958027596945 1 1
40 3 29 1.00071522596973 0 1
41 3 29 0.00171320178049211 1 1
42 3 29 2.28022031587828 0 0
43 3 29 1.27829281872755 0 0
44 3 29 0.108444818727553 1 1
45 3 29 0.998535006506696 0 1
46 3 29 0.97091942487344 0 1
47 3 29 1.01397429527344 0 0
48 3 29 1.15489865857938 0 1
49 3 29 0.354334458579382 0 0
50 3 29 1.03781405857938 0 0
51 3 29 0.000424622086774801 1 1
52 3 29 1.00140059974235 0 1
1 4 29 0.000834901513802068 1 1
2 4 29 0.00043000181592519 1 1
3 4 29 2.00005573101593 0 0
4 4 29 0.000242066884993842 1 1
5 4 29 0.000475431231025373 1 1
6 4 29 0.971678538215817 0 1
7 4 29 0.00198687617426178 1 1
8 4 29 0.00604484939518112 1 1
9 4 29 0.00151593215156436 1 1
10 4 29 0.872326040347964 0 1
11 4 29 1.18832126634796 0 0
12 4 29 0.158516934430248 1 1
13 4 29 0.000364481156898566 1 1
14 4 29 0.872155642060459 0 1
15 4 29 0.000378072870065602 1 1
16 4 29 2.00008180067007 0 0
17 4 29 0.0638780152541785 1 1
18 4 29 0.00039237176865374 1 1
19 4 29 0.0019931002348988 1 1
20 4 29 0.525860036791629 0 1
21 4 29 0.68846466034107 0 1
22 4 29 0.774552686868416 0 1
23 4 29 0.997714703827892 0 1
24 4 29 0.513093686051283 0 1
25 4 29 0.000602786019843948 1 1
26 4 29 0.000938404895053209 1 1
27 4 29 2.93984079440038 0 0
28 4 29 1.94337927440038 0 1
29 4 29 0.0054861957878572 1 1
30 4 29 0.999375881027168 0 1
31 4 29 0.000223146155306384 1 1
32 4 29 2.00010170599531 0 0
33 4 29 0.987973506472649 0 1
34 4 29 1.90815933653462 0 0
35 4 29 0.00155247563916845 1 1
36 4 29 0.00145956025536504 1 1
37 4 29 0.00106854752316381 1 1
38 4 29 0.613714065150892 0 1
39 4 29 0.629838733497972 0 1
40 4 29 1.00277597160893 0 1
41 4 29 0.00507025290640172 1 1
42 4 29 0.000695125692022464 1 1
43 4 29 1.96999181071561 0 0
44 4 29 0.000440836715605564 1 1
45 4 29 0.767154749429052 0 1
46 4 29 1.80689728607684 0 0
47 4 29 0.00671508607683969 1 1
48 4 29 2.18209315218862 0 0
49 4 29 0.205633072668615 1 1
50 4 29 1.73896707266862 0 0
51 4 29 0.804411489997673 0 0
52 4 29 0.195963912710239 1 1
1 5 29 0.000551469981360841 1 1
2 5 29 0.726592537455875 0 1
3 5 29 0.925714537455875 0 0
4 5 29 0.00875634935534753 1 1
5 5 29 0.00143932705108 1 1
6 5 29 0.53334364611928 0 1
7 5 29 0.0829771232636709 1 1
8 5 29 0.639568954255207 0 1
9 5 29 1.31541406245484 0 1
10 5 29 0.0490568279347344 1 1
11 5 29 1.47905282793473 0 0
12 5 29 0.0129029067644939 1 1
13 5 29 0.0022077776937664 1 1
14 5 29 0.000508825236646587 1 1
15 5 29 0.00181468106737395 1 1
16 5 29 2.00063442386737 0 0
17 5 29 0.965808959026074 0 1
18 5 29 0.000346892555699889 1 1
19 5 29 0.000709769355482854 1 1
20 5 29 0.897575548409774 0 1
21 5 29 0.917469574677631 0 1
22 5 29 1.00191533952716 0 1
23 5 29 0.000559196702466471 1 1
24 5 29 0.0130492420412506 1 1
25 5 29 0.00278605508133328 1 1
26 5 29 0.0222997236346053 1 1
27 5 29 0.00299457706946794 1 1
28 5 29 0.924358577069468 0 0
29 5 29 0.0868227082465137 1 1
30 5 29 0.000519248714348875 1 1
31 5 29 0.226302922269811 1 1
32 5 29 2.22605128632981 0 0
33 5 29 0.697755671527984 0 1
34 5 29 0.00146019618421479 1 1
35 5 29 0.0112741173905285 1 1
36 5 29 0.0000608432204512372 1 1
37 5 29 0.00957807890134636 1 1
38 5 29 0.00514723543829431 1 1
39 5 29 0.000701302523147231 1 1
40 5 29 1.2715931001132 0 1
41 5 29 0.000367104495053362 1 1
42 5 29 0.966413058920806 0 1
43 5 29 0.437445381786227 0 1
44 5 29 0.752561381786227 0 0
45 5 29 0.598687232462574 0 1
46 5 29 0.00105630454296502 1 1
47 5 29 1.99842879594296 0 0
48 5 29 1.75515042425941 0 1
49 5 29 1.79513142425941 0 0
50 5 29 1.72207282425941 0 0
51 5 29 1.50129765210427 0 1
52 5 29 0.196591089212132 1 1
1 6 29 0.000291331013959424 1 1
2 6 29 0.0293220490214266 1 1
3 6 29 2.01541128902143 0 0
4 6 29 0.000281349121633691 1 1
5 6 29 0.00106800297205125 1 1
6 6 29 0.00057965569547228 1 1
7 6 29 0.00118626148222058 1 1
8 6 29 1.83015925602281 0 1
9 6 29 0.00503023890484175 1 1
10 6 29 0.562227913759569 0 1
11 6 29 2.56128967375957 0 0
12 6 29 1.86701056683739 0 1
13 6 29 0.0441142660834712 1 1
14 6 29 0.0251347043930562 1 1
15 6 29 0.000204951797987456 1 1
16 6 29 1.99399411179799 0 0
17 6 29 0.0978757010592213 1 1
18 6 29 0.000352024278495199 1 1
19 6 29 0.00248320469571955 1 1
20 6 29 0.0332742853669235 1 1
21 6 29 0.981399312431995 0 1
22 6 29 0.999161218567572 0 1
23 6 29 0.0087541895384277 1 1
24 6 29 0.00192427854249401 1 1
25 6 29 0.000274784306848697 1 1
26 6 29 1.00161981495371 0 1
27 6 29 2.40479378011391 0 0
28 6 29 1.41273524011391 0 1
29 6 29 0.0174069992715806 1 1
30 6 29 0.0774934170158426 1 1
31 6 29 0.000132266678488919 1 1
32 6 29 1.99989841467849 0 0
33 6 29 0.000395208163350628 1 1
34 6 29 1.69400147402243 0 0
35 6 29 0.413603408270607 0 1
36 6 29 0.0218417113702725 1 1
37 6 29 0.000494798511605226 1 1
38 6 29 0.0113176569054106 1 1
39 6 29 0.610196940947332 0 1
40 6 29 1.00421654902707 0 1
41 6 29 0.000160827636138603 1 1
42 6 29 0.00135228808452359 1 1
43 6 29 0.0174169181936839 1 1
44 6 29 1.66339751819368 0 0
45 6 29 0.0325213004730362 1 1
46 6 29 0.0243327028899461 1 1
47 6 29 1.99293010288995 0 0
48 6 29 1.53955585600124 0 0
49 6 29 0.0923838560012387 1 1
50 6 29 1.72480525600124 0 0
51 6 29 1.14834223860141 0 0
52 6 29 0.00179756477946083 1 1
1 7 29 0.0000964667608995502 1 1
2 7 29 0.0000220581322373548 1 1
3 7 29 1.99330785813224 0 0
4 7 29 0.705818008258514 0 1
5 7 29 0.00110366748798331 1 1
6 7 29 0.0691738697522492 1 1
7 7 29 0.000227714439339242 1 1
8 7 29 2.1081619536188 0 1
9 7 29 0.903029465546735 0 1
10 7 29 0.0000317015945426597 1 1
11 7 29 1.99655518159454 0 0
12 7 29 0.000263413116064121 1 1
13 7 29 0.0000211220350259914 1 1
14 7 29 0.0000737918432426264 1 1
15 7 29 0.0652971211316832 1 1
16 7 29 2.06318567831168 0 0
17 7 29 0.0013714462569768 1 1
18 7 29 0.000160979585694235 1 1
19 7 29 0.00062323811843295 1 1
20 7 29 0.0237825549394131 1 1
21 7 29 0.000220820214408283 1 1
22 7 29 1.08319255952012 0 1
23 7 29 0.0192462534863297 1 1
24 7 29 0.940560872523092 0 0
25 7 29 0.0952236861115708 1 1
26 7 29 1.46220817807827 0 0
27 7 29 0.912770693290193 0 0
28 7 29 0.0150572932901927 1 1
29 7 29 0.0657196931874392 1 1
30 7 29 0.00011554328866633 1 1
31 7 29 0.00149982736284886 1 1
32 7 29 1.97293622736285 0 0
33 7 29 0.983055356186104 0 1
34 7 29 0.0000754591246263939 1 1
35 7 29 0.0000180002921825782 1 1
36 7 29 0.0000104826966700126 1 1
37 7 29 0.000298333351485796 1 1
38 7 29 0.0604192367627326 1 1
39 7 29 0.0000311661861004931 1 1
40 7 29 0.000122238698020205 1 1
41 7 29 0.970906239308306 0 1
42 7 29 0.675733104580543 0 1
43 7 29 0.00210576310969625 1 1
44 7 29 1.9988750471097 0 0
45 7 29 0.996598255974163 0 1
46 7 29 0.992689604237391 0 1
47 7 29 0.719981604237391 0 0
48 7 29 2.45419779293003 0 0
49 7 29 0.53148699293003 0 1
50 7 29 2.41339399293003 0 0
51 7 29 0.526331908557537 1 1
52 7 29 0.0108937958891819 1 1
1 8 29 1.98568678187483 0 1
2 8 29 0.00425795005943783 1 1
3 8 29 1.99254643005944 0 0
4 8 29 0.000595012798159223 1 1
5 8 29 0.151695000648961 1 1
6 8 29 0.0000498103071343948 1 1
7 8 29 0.953273486265012 0 1
8 8 29 0.0137502673864241 1 1
9 8 29 0.000187050987188755 1 1
10 8 29 0.708634489158689 0 1
11 8 29 2.70777803515869 0 0
12 8 29 0.000332148990996607 1 1
13 8 29 0.00131924344654827 1 1
14 8 29 0.705846047995454 0 1
15 8 29 0.000245849268511522 1 1
16 8 29 1.98627806926851 0 0
17 8 29 0.00112909818975012 1 1
18 8 29 0.988437877458692 0 1
19 8 29 0.00335255351042009 1 1
20 8 29 0.32805430787825 1 1
21 8 29 0.000518233692364452 1 1
22 8 29 1.72543700105412 0 0
23 8 29 0.0000459603419771195 1 1
24 8 29 1.83915385251147 0 1
25 8 29 0.938285124911915 0 1
26 8 29 0.920140224314738 0 1
27 8 29 0.88831688711918 0 0
28 8 29 0.00661148711918033 1 1
29 8 29 1.11728110686021 0 1
30 8 29 0.000203785378748988 1 1
31 8 29 0.000127155300002493 1 1
32 8 29 1.9952765593 0 0
33 8 29 0.000133987996010098 1 1
34 8 29 0.0396958666724765 1 1
35 8 29 0.00172802530271617 1 1
36 8 29 0.40522905525353 0 1
37 8 29 0.00014277854592997 1 1
38 8 29 0.000140968402444305 1 1
39 8 29 0.0000880908291861588 1 1
40 8 29 0.000112842487517056 1 1
41 8 29 0.00146132323068034 1 1
42 8 29 1.53610969031103 0 0
43 8 29 2.12217377932083 0 0
44 8 29 0.439437151320832 0 1
45 8 29 0.00151065174306189 1 1
46 8 29 0.00068391409891182 1 1
47 8 29 1.96479591409891 0 0
48 8 29 1.99373723806453 0 0
49 8 29 0.00160203806453234 1 1
50 8 29 1.98482805806453 0 0
51 8 29 0.0369418141850774 1 1
52 8 29 0.964803220368676 0 0
1 9 29 0.000499365029821828 1 1
2 9 29 0.0137040611835039 1 1
3 9 29 1.9418274211835 0 0
4 9 29 0.000145476319863596 1 1
5 9 29 0.00217323517054023 1 1
6 9 29 0.0000583386980786067 1 1
7 9 29 1.50681113587755 0 1
8 9 29 0.000556383468292138 1 1
9 9 29 1.5605943681154 0 1
10 9 29 1.02265985542645 0 1
11 9 29 3.02223504742645 0 0
12 9 29 0.00181577811543412 1 1
13 9 29 0.0321965595452191 1 1
14 9 29 0.000339996688301826 1 1
15 9 29 0.150304368020622 1 1
16 9 29 2.15027092758062 0 0
17 9 29 0.000434408028719404 1 1
18 9 29 0.108415959330044 1 1
19 9 29 0.105947316942272 1 1
20 9 29 0.000262280808186211 1 1
21 9 29 0.0377604003277869 1 1
22 9 29 0.989530269006628 0 1
23 9 29 0.00037755145249115 1 1
24 9 29 0.000250619723667185 1 1
25 9 29 0.000153772399816353 1 1
26 9 29 0.000431526772477681 1 1
27 9 29 0.999126560422872 0 0
28 9 29 0.000347634422871734 1 1
29 9 29 0.00102252443323843 1 1
30 9 29 0.000154142607400663 1 1
31 9 29 0.000106255194172426 1 1
32 9 29 1.99814187119417 0 0
33 9 29 0.000230454550045458 1 1
34 9 29 0.000311094468498716 1 1
35 9 29 0.0145691766106329 1 1
36 9 29 0.0000281887468839714 1 1
37 9 29 0.00123536686995386 1 1
38 9 29 0.000293011949796243 1 1
39 9 29 0.000048886073029732 1 1
40 9 29 0.328475133873795 0 0
41 9 29 0.000215130806072362 1 1
42 9 29 0.000118400480107544 1 1
43 9 29 0.524393095500877 0 1
44 9 29 2.52435965516088 0 0
45 9 29 0.000959688922212155 1 1
46 9 29 1.98314600805893 0 0
47 9 29 0.000407268058934087 1 1
48 9 29 1.42745797958284 0 0
49 9 29 0.15209624640284 1 1
50 9 29 1.41163148640284 0 0
51 9 29 0.000201542649473661 1 1
52 9 29 0.00434826092364136 1 1
1 10 29 0.00037357456627199 1 1
2 10 29 0.314327348472794 0 1
3 10 29 2.29888234847279 0 0
4 10 29 0.000143716860440781 1 1
5 10 29 0.0000294032218833198 1 1
6 10 29 0.00143901810276944 1 1
7 10 29 1.53456502875693 0 1
8 10 29 1.14500329848699 0 1
9 10 29 0.0002573485609565 1 1
10 10 29 0.0174769862666052 1 1
11 10 29 2.01045284626661 0 0
12 10 29 0.00347472622885152 1 1
13 10 29 0.000034331885770686 1 1
14 10 29 0.206930088017992 1 1
15 10 29 0.0000718283778061682 1 1
16 10 29 1.99401202837781 0 0
17 10 29 0.000305418234169251 1 1
18 10 29 0.00213850882449392 1 1
19 10 29 0.000191243229685184 1 1
20 10 29 2.05488563697072 0 0
21 10 29 0.000241676068814735 1 1
22 10 29 0.342660022740253 0 1
23 10 29 0.70869897613119 0 1
24 10 29 0.000147221257603316 1 1
25 10 29 0.00014902887793551 1 1
26 10 29 0.000165715675869642 1 1
27 10 29 0.000129824980574982 1 1
28 10 29 0.997011824980575 0 0
29 10 29 0.0204231579615851 1 1
30 10 29 0.0103478423032 1 1
31 10 29 0.00144898255686665 1 1
32 10 29 2.00133978471687 0 0
33 10 29 0.0100127858672789 1 1
34 10 29 0.200832675229195 1 1
35 10 29 0.000113214149355329 1 1
36 10 29 0.89381039104392 0 1
37 10 29 0.000500350945738856 1 1
38 10 29 0.000126772875148493 1 1
39 10 29 0.000174933300947015 1 1
40 10 29 0.0000636677739045228 1 1
41 10 29 0.0164798028124646 1 1
42 10 29 1.0002391548936 0 1
43 10 29 1.2426808756634 0 0
44 10 29 0.230228875663401 1 1
45 10 29 0.000163288070509879 1 1
46 10 29 0.000157044676703617 1 1
47 10 29 1.9971765246767 0 0
48 10 29 3.06957046455025 0 0
49 10 29 2.42621360655025 0 0
50 10 29 3.06942543855025 0 0
51 10 29 0.000331372807020636 1 1
52 10 29 0.242788251805354 1 1
1 11 29 0.00551800996626236 1 1
2 11 29 0.000275968975905291 1 1
3 11 29 2.0000144529959 0 0
4 11 29 0.000628550088913691 1 1
5 11 29 0.00385818387746653 1 1
6 11 29 0.000316397492267006 1 1
7 11 29 0.522574933759327 0 1
8 11 29 0.00411904883970943 1 1
9 11 29 0.00137859196913381 1 1
10 11 29 0.000550418135594834 1 1
11 11 29 2.00026077773559 0 0
12 11 29 0.161280687697482 1 1
13 11 29 0.0173238179224942 1 1
14 11 29 1.07423494313811 0 1
15 11 29 0.00126527472315804 1 1
16 11 29 2.00018334672316 0 0
17 11 29 0.00286547221614186 1 1
18 11 29 0.00210807814105257 1 1
19 11 29 1.02632055454748 0 1
20 11 29 0.0726818980054817 1 1
21 11 29 0.000894660822588126 1 1
22 11 29 0.0175593109574709 1 1
23 11 29 0.000250586096028522 1 1
24 11 29 1.12352427764289 0 1
25 11 29 0.000574346427172588 1 1
26 11 29 0.713424981651755 0 1
27 11 29 1.93823012347749 0 0
28 11 29 0.938397264477491 0 1
29 11 29 0.905521571875933 0 1
30 11 29 0.000353184426956062 1 1
31 11 29 0.997511210828766 0 1
32 11 29 2.99436377066877 0 0
33 11 29 0.000101516259346653 1 1
34 11 29 0.916208028627322 0 1
35 11 29 0.00498678065896123 1 1
36 11 29 0.00020791403096035 1 1
37 11 29 0.0137150329542774 1 1
38 11 29 0.712738774736995 0 1
39 11 29 0.000317823397948006 1 1
40 11 29 0.000389987449236828 1 1
41 11 29 0.00073742856100945 1 1
42 11 29 0.980132397560777 0 1
43 11 29 0.0101740655649085 1 1
44 11 29 1.80752855556491 0 0
45 11 29 0.00109646237644901 1 1
46 11 29 1.00320612802502 0 1
47 11 29 0.654162128025018 0 0
48 11 29 1.27874220122948 0 0
49 11 29 0.26453972322948 1 1
50 11 29 0.98580972322948 0 0
51 11 29 0.000362641946603161 1 1
52 11 29 0.000556696105211411 1 1
1 12 29 0.953625613905461 0 1
2 12 29 0.0000437116275067381 1 1
3 12 29 1.99071085162751 0 0
4 12 29 0.0000502224060149143 1 1
5 12 29 0.992152180277075 0 1
6 12 29 0.0000147530864981893 1 1
7 12 29 0.00911298015623253 1 1
8 12 29 0.808887327214955 0 1
9 12 29 0.546034665281557 0 1
10 12 29 0.521383528093566 0 1
11 12 29 2.51601966809357 0 0
12 12 29 0.0000545081246874576 1 1
13 12 29 0.0000302209179714252 1 1
14 12 29 1.12315775593574 0 1
15 12 29 1.0028220034591 0 1
16 12 29 0.600046203459102 0 0
17 12 29 0.0000352989157275504 1 1
18 12 29 0.0680156391647892 1 1
19 12 29 0.0000938525086205556 1 1
20 12 29 0.0068011651245042 1 1
21 12 29 0.0101296657862309 1 1
22 12 29 1.0469188675437 0 1
23 12 29 0.0000170066919558159 1 1
24 12 29 0.0170239737208766 1 1
25 12 29 0.0000947836416688416 1 1
26 12 29 0.000171278976634421 1 1
27 12 29 1.58782028678967 0 0
28 12 29 0.966600286789667 0 1
29 12 29 0.0521351708566121 1 1
30 12 29 0.0000828292555605704 1 1
31 12 29 0.000151960459309529 1 1
32 12 29 1.99273480045931 0 0
33 12 29 0.0000505154180311114 1 1
34 12 29 0.000062709179621162 1 1
35 12 29 0.00853162956465375 1 1
36 12 29 0.0000118746042927988 1 1
37 12 29 0.000275911101737479 1 1
38 12 29 0.00281418573872829 1 1
39 12 29 0.69503721994223 0 1
40 12 29 0.0000563945231074035 1 1
41 12 29 0.000115480929499245 1 1
42 12 29 0.000177976608941388 1 1
43 12 29 0.0000447862682973551 1 1
44 12 29 1.9999523968683 0 0
45 12 29 2.88366275637427 0 0
46 12 29 0.0000289582745556883 1 1
47 12 29 1.99457797827456 0 0
48 12 29 1.59842907856352 0 1
49 12 29 1.58461946056352 0 0
50 12 29 1.58332096056352 0 0
51 12 29 0.000686454925993522 1 1
52 12 29 0.000689402584186936 1 1
1 13 29 0.00025440791258303 1 1
2 13 29 0.000263490252524898 1 1
3 13 29 1.98159791025252 0 0
4 13 29 0.00272944854709609 1 1
5 13 29 0.00699397210779164 1 1
6 13 29 0.00018077785994279 1 1
7 13 29 0.000508788830090402 1 1
8 13 29 0.0016127896517941 1 1
9 13 29 0.00182944347897834 1 1
10 13 29 0.0012316425091269 1 1
11 13 29 2.00096430590913 0 0
12 13 29 0.000770052152171927 1 1
13 13 29 0.000136520902337356 1 1
14 13 29 0.995646848208108 0 1
15 13 29 0.000148761016223317 1 1
16 13 29 1.99279076101622 0 0
17 13 29 0.851901882444739 0 1
18 13 29 0.727581115700616 0 1
19 13 29 2.27220347980401 0 0
20 13 29 0.0111656515001658 1 1
21 13 29 0.178237411253785 1 1
